auction_action,auction_state,current_profit_r,current_signal_auction_action,current_signal_auction_state,current_signal_directional_alignment,current_signal_management_posture,current_signal_reason,current_signal_should_exit,current_signal_stage,current_signal_status,current_signal_trade_action,current_stop_price,current_target_price,directional_alignment,entry_exec_time,entry_intent_time,entry_status,entry_time,equity_ref,executed_entry_price,executed_exit_price,executed_exit_qty,execution_mode,exit_exec_time,exit_intent_time,exit_pnl,exit_reason,exit_rule,exit_status,group_role,instrument_type,last_pnl,last_pnl_value,last_price,last_time,last_update_reason,lifecycle_trade_action,management_posture,management_reason_code,max_price,mfe_profit_r,min_price,observation_snapshot_time,planned_entry_price,quantity,should_exit_signal,signal_id,signal_stage,signal_status,snapshot_index,source,symbol,trade_id,trade_management_mode,trade_management_version,trade_posture,trade_state_frozen_at_exit,trade_type,userid
,,-2.098691021679191,LOCAL_CONFIRMED,TREND_FAILURE,OPPOSITE,CAUTION,HOLD:WEAKENING:AUCTION_CONFIRMED_TREND_FAILURE_OPPOSITE,False,WEAKENING,OPEN,TIGHTEN_STOP,440.011649661675,476.61780045109975,,2026-07-24T10:12:00,2026-07-24T10:12:00,FILLED,2026-07-24T10:12:00,MARUTI,455.7,433.75,50,VIRTUAL,2026-07-24T10:30:00,2026-07-24T10:30:00,-1097.5,RELATED_PRIMARY_EXIT,close_sibling_legs_on_primary_exit,FILLED,FOLLOWER,PE,-21.95,-1097.5,433.75,2026-07-24T10:30:00,FOLLOW_GROUP_REFERENCE_FUT_2:GROUP_MAE_RATCHET_MAE_2.34R_STOP_-1.50R_POSTURE_CAUTION,,,,459.1,0.3250819805790091,430.0,2026-07-24T10:36:00+05:30,455.7,50,False,de89da2b-1720-5888-a8ea-923a234caca7,,,28,TRADE_GENERATOR,MARUTI26AUG13200PE,3,AUCTION_ADAPTIVE_V2,2,PROTECT,True,BUY,DR1812
,,-2.7249518960299293,LOCAL_CONFIRMED,TREND_FAILURE,OPPOSITE,CAUTION,HOLD:WEAKENING:AUCTION_CONFIRMED_TREND_FAILURE_OPPOSITE,False,WEAKENING,OPEN,TIGHTEN_STOP,13239.37670067665,13166.164399097801,,2026-07-24T10:12:00,2026-07-24T10:12:00,FILLED,2026-07-24T10:12:00,MARUTI,13208.0,13265.0,1,VIRTUAL,2026-07-24T10:30:00,2026-07-24T10:30:00,-57.0,RELATED_PRIMARY_EXIT,close_sibling_legs_on_primary_exit,FILLED,FOLLOWER,EQ,-57.0,-57.0,13265.0,2026-07-24T10:30:00,FOLLOW_GROUP_REFERENCE_FUT_2:GROUP_MAE_RATCHET_MAE_2.34R_STOP_-1.50R_POSTURE_CAUTION,,,,13265.0,0.0,13208.0,2026-07-24T10:39:00+05:30,13208.0,1,False,de89da2b-1720-5888-a8ea-923a234caca7,,,29,TRADE_GENERATOR,MARUTI,1,AUCTION_ADAPTIVE_V2,2,PROTECT,True,SELL,DR1812
LOCAL_CONFIRMED,TREND_FAILURE,-2.3425025071134478,LOCAL_CONFIRMED,TREND_FAILURE,OPPOSITE,CAUTION,HOLD:WEAKENING:AUCTION_CONFIRMED_TREND_FAILURE_OPPOSITE,False,WEAKENING,OPEN,TIGHTEN_STOP,13165.37670067665,13092.164399097801,OPPOSITE,2026-07-24T10:12:00,2026-07-24T10:12:00,FILLED,2026-07-24T10:12:00,MARUTI,13134.0,13183.0,50,VIRTUAL,2026-07-24T10:30:00,2026-07-24T10:30:00,-2450.0,WEAKENING_RISK_EXIT,exit_at_observed_price_when_new_mae_stop_is_already_breached,FILLED,REFERENCE,FUT,-49.0,-2450.0,13183.0,2026-07-24T10:30:00,GROUP_MAE_RATCHET_MAE_2.34R_STOP_-1.50R_POSTURE_CAUTION;EXIT_AT_OBSERVED_PRICE_NEW_STOP_ALREADY_BREACHED,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_TREND_FAILURE_OPPOSITE,13183.0,0.09561234722912032,13132.0,2026-07-24T10:39:00+05:30,13134.0,50,False,de89da2b-1720-5888-a8ea-923a234caca7,WEAKENING,OPEN,29,TRADE_GENERATOR,MARUTI26AUGFUT,2,AUCTION_ADAPTIVE_V2,2,PROTECT,True,SELL,DR1812
,,-2.098691021679191,LOCAL_CONFIRMED,TREND_FAILURE,OPPOSITE,CAUTION,HOLD:WEAKENING:AUCTION_CONFIRMED_TREND_FAILURE_OPPOSITE,False,WEAKENING,OPEN,TIGHTEN_STOP,440.011649661675,476.61780045109975,,2026-07-24T10:12:00,2026-07-24T10:12:00,FILLED,2026-07-24T10:12:00,MARUTI,455.7,433.75,50,VIRTUAL,2026-07-24T10:30:00,2026-07-24T10:30:00,-1097.5,RELATED_PRIMARY_EXIT,close_sibling_legs_on_primary_exit,FILLED,FOLLOWER,PE,-21.95,-1097.5,433.75,2026-07-24T10:30:00,FOLLOW_GROUP_REFERENCE_FUT_2:GROUP_MAE_RATCHET_MAE_2.34R_STOP_-1.50R_POSTURE_CAUTION,,,,459.1,0.3250819805790091,430.0,2026-07-24T10:39:00+05:30,455.7,50,False,de89da2b-1720-5888-a8ea-923a234caca7,,,29,TRADE_GENERATOR,MARUTI26AUG13200PE,3,AUCTION_ADAPTIVE_V2,2,PROTECT,True,BUY,DR1812
,,-2.7249518960299293,LOCAL_CONFIRMED,TREND_FAILURE,OPPOSITE,CAUTION,HOLD:WEAKENING:AUCTION_CONFIRMED_TREND_FAILURE_OPPOSITE,False,WEAKENING,OPEN,TIGHTEN_STOP,13239.37670067665,13166.164399097801,,2026-07-24T10:12:00,2026-07-24T10:12:00,FILLED,2026-07-24T10:12:00,MARUTI,13208.0,13265.0,1,VIRTUAL,2026-07-24T10:30:00,2026-07-24T10:30:00,-57.0,RELATED_PRIMARY_EXIT,close_sibling_legs_on_primary_exit,FILLED,FOLLOWER,EQ,-57.0,-57.0,13265.0,2026-07-24T10:30:00,FOLLOW_GROUP_REFERENCE_FUT_2:GROUP_MAE_RATCHET_MAE_2.34R_STOP_-1.50R_POSTURE_CAUTION,,,,13265.0,0.0,13208.0,2026-07-24T10:42:00+05:30,13208.0,1,False,de89da2b-1720-5888-a8ea-923a234caca7,,,30,TRADE_GENERATOR,MARUTI,1,AUCTION_ADAPTIVE_V2,2,PROTECT,True,SELL,DR1812
LOCAL_CONFIRMED,TREND_FAILURE,-2.3425025071134478,LOCAL_CONFIRMED,TREND_FAILURE,OPPOSITE,CAUTION,HOLD:WEAKENING:AUCTION_CONFIRMED_TREND_FAILURE_OPPOSITE,False,WEAKENING,OPEN,TIGHTEN_STOP,13165.37670067665,13092.164399097801,OPPOSITE,2026-07-24T10:12:00,2026-07-24T10:12:00,FILLED,2026-07-24T10:12:00,MARUTI,13134.0,13183.0,50,VIRTUAL,2026-07-24T10:30:00,2026-07-24T10:30:00,-2450.0,WEAKENING_RISK_EXIT,exit_at_observed_price_when_new_mae_stop_is_already_breached,FILLED,REFERENCE,FUT,-49.0,-2450.0,13183.0,2026-07-24T10:30:00,GROUP_MAE_RATCHET_MAE_2.34R_STOP_-1.50R_POSTURE_CAUTION;EXIT_AT_OBSERVED_PRICE_NEW_STOP_ALREADY_BREACHED,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_TREND_FAILURE_OPPOSITE,13183.0,0.09561234722912032,13132.0,2026-07-24T10:42:00+05:30,13134.0,50,False,de89da2b-1720-5888-a8ea-923a234caca7,WEAKENING,OPEN,30,TRADE_GENERATOR,MARUTI26AUGFUT,2,AUCTION_ADAPTIVE_V2,2,PROTECT,True,SELL,DR1812
,,-2.098691021679191,LOCAL_CONFIRMED,TREND_FAILURE,OPPOSITE,CAUTION,HOLD:WEAKENING:AUCTION_CONFIRMED_TREND_FAILURE_OPPOSITE,False,WEAKENING,OPEN,TIGHTEN_STOP,440.011649661675,476.61780045109975,,2026-07-24T10:12:00,2026-07-24T10:12:00,FILLED,2026-07-24T10:12:00,MARUTI,455.7,433.75,50,VIRTUAL,2026-07-24T10:30:00,2026-07-24T10:30:00,-1097.5,RELATED_PRIMARY_EXIT,close_sibling_legs_on_primary_exit,FILLED,FOLLOWER,PE,-21.95,-1097.5,433.75,2026-07-24T10:30:00,FOLLOW_GROUP_REFERENCE_FUT_2:GROUP_MAE_RATCHET_MAE_2.34R_STOP_-1.50R_POSTURE_CAUTION,,,,459.1,0.3250819805790091,430.0,2026-07-24T10:42:00+05:30,455.7,50,False,de89da2b-1720-5888-a8ea-923a234caca7,,,30,TRADE_GENERATOR,MARUTI26AUG13200PE,3,AUCTION_ADAPTIVE_V2,2,PROTECT,True,BUY,DR1812
,,-2.7249518960299293,LOCAL_CONFIRMED,REVERSAL,OPPOSITE,EXIT,DOWNGRADE:EXIT_BIAS:AUCTION_CONFIRMED_REVERSAL_OPPOSITE,True,EXIT_BIAS,OPEN,EXIT_POSITION,13239.37670067665,13166.164399097801,,2026-07-24T10:12:00,2026-07-24T10:12:00,FILLED,2026-07-24T10:12:00,MARUTI,13208.0,13265.0,1,VIRTUAL,2026-07-24T10:30:00,2026-07-24T10:30:00,-57.0,RELATED_PRIMARY_EXIT,close_sibling_legs_on_primary_exit,FILLED,FOLLOWER,EQ,-57.0,-57.0,13265.0,2026-07-24T10:30:00,FOLLOW_GROUP_REFERENCE_FUT_2:GROUP_MAE_RATCHET_MAE_2.34R_STOP_-1.50R_POSTURE_CAUTION,,,,13265.0,0.0,13208.0,2026-07-24T10:45:00+05:30,13208.0,1,False,de89da2b-1720-5888-a8ea-923a234caca7,,,31,TRADE_GENERATOR,MARUTI,1,AUCTION_ADAPTIVE_V2,2,PROTECT,True,SELL,DR1812
LOCAL_CONFIRMED,TREND_FAILURE,-2.3425025071134478,LOCAL_CONFIRMED,REVERSAL,OPPOSITE,EXIT,DOWNGRADE:EXIT_BIAS:AUCTION_CONFIRMED_REVERSAL_OPPOSITE,True,EXIT_BIAS,OPEN,EXIT_POSITION,13165.37670067665,13092.164399097801,OPPOSITE,2026-07-24T10:12:00,2026-07-24T10:12:00,FILLED,2026-07-24T10:12:00,MARUTI,13134.0,13183.0,50,VIRTUAL,2026-07-24T10:30:00,2026-07-24T10:30:00,-2450.0,WEAKENING_RISK_EXIT,exit_at_observed_price_when_new_mae_stop_is_already_breached,FILLED,REFERENCE,FUT,-49.0,-2450.0,13183.0,2026-07-24T10:30:00,GROUP_MAE_RATCHET_MAE_2.34R_STOP_-1.50R_POSTURE_CAUTION;EXIT_AT_OBSERVED_PRICE_NEW_STOP_ALREADY_BREACHED,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_TREND_FAILURE_OPPOSITE,13183.0,0.09561234722912032,13132.0,2026-07-24T10:45:00+05:30,13134.0,50,False,de89da2b-1720-5888-a8ea-923a234caca7,WEAKENING,OPEN,31,TRADE_GENERATOR,MARUTI26AUGFUT,2,AUCTION_ADAPTIVE_V2,2,PROTECT,True,SELL,DR1812
,,-2.098691021679191,LOCAL_CONFIRMED,REVERSAL,OPPOSITE,EXIT,DOWNGRADE:EXIT_BIAS:AUCTION_CONFIRMED_REVERSAL_OPPOSITE,True,EXIT_BIAS,OPEN,EXIT_POSITION,440.011649661675,476.61780045109975,,2026-07-24T10:12:00,2026-07-24T10:12:00,FILLED,2026-07-24T10:12:00,MARUTI,455.7,433.75,50,VIRTUAL,2026-07-24T10:30:00,2026-07-24T10:30:00,-1097.5,RELATED_PRIMARY_EXIT,close_sibling_legs_on_primary_exit,FILLED,FOLLOWER,PE,-21.95,-1097.5,433.75,2026-07-24T10:30:00,FOLLOW_GROUP_REFERENCE_FUT_2:GROUP_MAE_RATCHET_MAE_2.34R_STOP_-1.50R_POSTURE_CAUTION,,,,459.1,0.3250819805790091,430.0,2026-07-24T10:45:00+05:30,455.7,50,False,de89da2b-1720-5888-a8ea-923a234caca7,,,31,TRADE_GENERATOR,MARUTI26AUG13200PE,3,AUCTION_ADAPTIVE_V2,2,PROTECT,True,BUY,DR1812
,,-2.7249518960299293,LOCAL_CONFIRMED,REVERSAL,OPPOSITE,EXIT,HOLD:EXIT_BIAS:AUCTION_CONFIRMED_REVERSAL_OPPOSITE,True,EXIT_BIAS,OPEN,EXIT_POSITION,13239.37670067665,13166.164399097801,,2026-07-24T10:12:00,2026-07-24T10:12:00,FILLED,2026-07-24T10:12:00,MARUTI,13208.0,13265.0,1,VIRTUAL,2026-07-24T10:30:00,2026-07-24T10:30:00,-57.0,RELATED_PRIMARY_EXIT,close_sibling_legs_on_primary_exit,FILLED,FOLLOWER,EQ,-57.0,-57.0,13265.0,2026-07-24T10:30:00,FOLLOW_GROUP_REFERENCE_FUT_2:GROUP_MAE_RATCHET_MAE_2.34R_STOP_-1.50R_POSTURE_CAUTION,,,,13265.0,0.0,13208.0,2026-07-24T10:48:00+05:30,13208.0,1,False,de89da2b-1720-5888-a8ea-923a234caca7,,,32,TRADE_GENERATOR,MARUTI,1,AUCTION_ADAPTIVE_V2,2,PROTECT,True,SELL,DR1812
LOCAL_CONFIRMED,TREND_FAILURE,-2.3425025071134478,LOCAL_CONFIRMED,REVERSAL,OPPOSITE,EXIT,HOLD:EXIT_BIAS:AUCTION_CONFIRMED_REVERSAL_OPPOSITE,True,EXIT_BIAS,OPEN,EXIT_POSITION,13165.37670067665,13092.164399097801,OPPOSITE,2026-07-24T10:12:00,2026-07-24T10:12:00,FILLED,2026-07-24T10:12:00,MARUTI,13134.0,13183.0,50,VIRTUAL,2026-07-24T10:30:00,2026-07-24T10:30:00,-2450.0,WEAKENING_RISK_EXIT,exit_at_observed_price_when_new_mae_stop_is_already_breached,FILLED,REFERENCE,FUT,-49.0,-2450.0,13183.0,2026-07-24T10:30:00,GROUP_MAE_RATCHET_MAE_2.34R_STOP_-1.50R_POSTURE_CAUTION;EXIT_AT_OBSERVED_PRICE_NEW_STOP_ALREADY_BREACHED,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_TREND_FAILURE_OPPOSITE,13183.0,0.09561234722912032,13132.0,2026-07-24T10:48:00+05:30,13134.0,50,False,de89da2b-1720-5888-a8ea-923a234caca7,WEAKENING,OPEN,32,TRADE_GENERATOR,MARUTI26AUGFUT,2,AUCTION_ADAPTIVE_V2,2,PROTECT,True,SELL,DR1812
,,-2.098691021679191,LOCAL_CONFIRMED,REVERSAL,OPPOSITE,EXIT,HOLD:EXIT_BIAS:AUCTION_CONFIRMED_REVERSAL_OPPOSITE,True,EXIT_BIAS,OPEN,EXIT_POSITION,440.011649661675,476.61780045109975,,2026-07-24T10:12:00,2026-07-24T10:12:00,FILLED,2026-07-24T10:12:00,MARUTI,455.7,433.75,50,VIRTUAL,2026-07-24T10:30:00,2026-07-24T10:30:00,-1097.5,RELATED_PRIMARY_EXIT,close_sibling_legs_on_primary_exit,FILLED,FOLLOWER,PE,-21.95,-1097.5,433.75,2026-07-24T10:30:00,FOLLOW_GROUP_REFERENCE_FUT_2:GROUP_MAE_RATCHET_MAE_2.34R_STOP_-1.50R_POSTURE_CAUTION,,,,459.1,0.3250819805790091,430.0,2026-07-24T10:48:00+05:30,455.7,50,False,de89da2b-1720-5888-a8ea-923a234caca7,,,32,TRADE_GENERATOR,MARUTI26AUG13200PE,3,AUCTION_ADAPTIVE_V2,2,PROTECT,True,BUY,DR1812
,,-2.7249518960299293,LOCAL_CONFIRMED,REVERSAL,OPPOSITE,EXIT,HOLD:EXIT_BIAS:AUCTION_CONFIRMED_REVERSAL_OPPOSITE,True,EXIT_BIAS,OPEN,EXIT_POSITION,13239.37670067665,13166.164399097801,,2026-07-24T10:12:00,2026-07-24T10:12:00,FILLED,2026-07-24T10:12:00,MARUTI,13208.0,13265.0,1,VIRTUAL,2026-07-24T10:30:00,2026-07-24T10:30:00,-57.0,RELATED_PRIMARY_EXIT,close_sibling_legs_on_primary_exit,FILLED,FOLLOWER,EQ,-57.0,-57.0,13265.0,2026-07-24T10:30:00,FOLLOW_GROUP_REFERENCE_FUT_2:GROUP_MAE_RATCHET_MAE_2.34R_STOP_-1.50R_POSTURE_CAUTION,,,,13265.0,0.0,13208.0,2026-07-24T10:51:00+05:30,13208.0,1,False,de89da2b-1720-5888-a8ea-923a234caca7,,,33,TRADE_GENERATOR,MARUTI,1,AUCTION_ADAPTIVE_V2,2,PROTECT,True,SELL,DR1812
LOCAL_CONFIRMED,TREND_FAILURE,-2.3425025071134478,LOCAL_CONFIRMED,REVERSAL,OPPOSITE,EXIT,HOLD:EXIT_BIAS:AUCTION_CONFIRMED_REVERSAL_OPPOSITE,True,EXIT_BIAS,OPEN,EXIT_POSITION,13165.37670067665,13092.164399097801,OPPOSITE,2026-07-24T10:12:00,2026-07-24T10:12:00,FILLED,2026-07-24T10:12:00,MARUTI,13134.0,13183.0,50,VIRTUAL,2026-07-24T10:30:00,2026-07-24T10:30:00,-2450.0,WEAKENING_RISK_EXIT,exit_at_observed_price_when_new_mae_stop_is_already_breached,FILLED,REFERENCE,FUT,-49.0,-2450.0,13183.0,2026-07-24T10:30:00,GROUP_MAE_RATCHET_MAE_2.34R_STOP_-1.50R_POSTURE_CAUTION;EXIT_AT_OBSERVED_PRICE_NEW_STOP_ALREADY_BREACHED,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_TREND_FAILURE_OPPOSITE,13183.0,0.09561234722912032,13132.0,2026-07-24T10:51:00+05:30,13134.0,50,False,de89da2b-1720-5888-a8ea-923a234caca7,WEAKENING,OPEN,33,TRADE_GENERATOR,MARUTI26AUGFUT,2,AUCTION_ADAPTIVE_V2,2,PROTECT,True,SELL,DR1812
,,-2.098691021679191,LOCAL_CONFIRMED,REVERSAL,OPPOSITE,EXIT,HOLD:EXIT_BIAS:AUCTION_CONFIRMED_REVERSAL_OPPOSITE,True,EXIT_BIAS,OPEN,EXIT_POSITION,440.011649661675,476.61780045109975,,2026-07-24T10:12:00,2026-07-24T10:12:00,FILLED,2026-07-24T10:12:00,MARUTI,455.7,433.75,50,VIRTUAL,2026-07-24T10:30:00,2026-07-24T10:30:00,-1097.5,RELATED_PRIMARY_EXIT,close_sibling_legs_on_primary_exit,FILLED,FOLLOWER,PE,-21.95,-1097.5,433.75,2026-07-24T10:30:00,FOLLOW_GROUP_REFERENCE_FUT_2:GROUP_MAE_RATCHET_MAE_2.34R_STOP_-1.50R_POSTURE_CAUTION,,,,459.1,0.3250819805790091,430.0,2026-07-24T10:51:00+05:30,455.7,50,False,de89da2b-1720-5888-a8ea-923a234caca7,,,33,TRADE_GENERATOR,MARUTI26AUG13200PE,3,AUCTION_ADAPTIVE_V2,2,PROTECT,True,BUY,DR1812
,,-2.7249518960299293,LOCAL_CONFIRMED,ORDERLY_UPTREND,OPPOSITE,EXIT,REPLACE:FORCE_EXIT:CONFIRMED_REVERSAL_REPLACED_OPPOSITE_SIGNAL,True,FORCE_EXIT,REPLACED,FORCE_EXIT,13239.37670067665,13166.164399097801,,2026-07-24T10:12:00,2026-07-24T10:12:00,FILLED,2026-07-24T10:12:00,MARUTI,13208.0,13265.0,1,VIRTUAL,2026-07-24T10:30:00,2026-07-24T10:30:00,-57.0,RELATED_PRIMARY_EXIT,close_sibling_legs_on_primary_exit,FILLED,FOLLOWER,EQ,-57.0,-57.0,13265.0,2026-07-24T10:30:00,FOLLOW_GROUP_REFERENCE_FUT_2:GROUP_MAE_RATCHET_MAE_2.34R_STOP_-1.50R_POSTURE_CAUTION,,,,13265.0,0.0,13208.0,2026-07-24T10:54:00+05:30,13208.0,1,False,de89da2b-1720-5888-a8ea-923a234caca7,,,34,TRADE_GENERATOR,MARUTI,1,AUCTION_ADAPTIVE_V2,2,PROTECT,True,SELL,DR1812
LOCAL_CONFIRMED,TREND_FAILURE,-2.3425025071134478,LOCAL_CONFIRMED,ORDERLY_UPTREND,OPPOSITE,EXIT,REPLACE:FORCE_EXIT:CONFIRMED_REVERSAL_REPLACED_OPPOSITE_SIGNAL,True,FORCE_EXIT,REPLACED,FORCE_EXIT,13165.37670067665,13092.164399097801,OPPOSITE,2026-07-24T10:12:00,2026-07-24T10:12:00,FILLED,2026-07-24T10:12:00,MARUTI,13134.0,13183.0,50,VIRTUAL,2026-07-24T10:30:00,2026-07-24T10:30:00,-2450.0,WEAKENING_RISK_EXIT,exit_at_observed_price_when_new_mae_stop_is_already_breached,FILLED,REFERENCE,FUT,-49.0,-2450.0,13183.0,2026-07-24T10:30:00,GROUP_MAE_RATCHET_MAE_2.34R_STOP_-1.50R_POSTURE_CAUTION;EXIT_AT_OBSERVED_PRICE_NEW_STOP_ALREADY_BREACHED,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_TREND_FAILURE_OPPOSITE,13183.0,0.09561234722912032,13132.0,2026-07-24T10:54:00+05:30,13134.0,50,False,de89da2b-1720-5888-a8ea-923a234caca7,WEAKENING,OPEN,34,TRADE_GENERATOR,MARUTI26AUGFUT,2,AUCTION_ADAPTIVE_V2,2,PROTECT,True,SELL,DR1812
,,-2.098691021679191,LOCAL_CONFIRMED,ORDERLY_UPTREND,OPPOSITE,EXIT,REPLACE:FORCE_EXIT:CONFIRMED_REVERSAL_REPLACED_OPPOSITE_SIGNAL,True,FORCE_EXIT,REPLACED,FORCE_EXIT,440.011649661675,476.61780045109975,,2026-07-24T10:12:00,2026-07-24T10:12:00,FILLED,2026-07-24T10:12:00,MARUTI,455.7,433.75,50,VIRTUAL,2026-07-24T10:30:00,2026-07-24T10:30:00,-1097.5,RELATED_PRIMARY_EXIT,close_sibling_legs_on_primary_exit,FILLED,FOLLOWER,PE,-21.95,-1097.5,433.75,2026-07-24T10:30:00,FOLLOW_GROUP_REFERENCE_FUT_2:GROUP_MAE_RATCHET_MAE_2.34R_STOP_-1.50R_POSTURE_CAUTION,,,,459.1,0.3250819805790091,430.0,2026-07-24T10:54:00+05:30,455.7,50,False,de89da2b-1720-5888-a8ea-923a234caca7,,,34,TRADE_GENERATOR,MARUTI26AUG13200PE,3,AUCTION_ADAPTIVE_V2,2,PROTECT,True,BUY,DR1812
,,-2.7249518960299293,LOCAL_CONFIRMED,ORDERLY_UPTREND,ALIGNED,STRENGTHEN,CREATE:ACTIVE:AUCTION_CONFIRMED_SIGNAL_CREATED,False,ACTIVE,OPEN,CREATE_TRADE,13239.37670067665,13166.164399097801,,2026-07-24T10:12:00,2026-07-24T10:12:00,FILLED,2026-07-24T10:12:00,MARUTI,13208.0,13265.0,1,VIRTUAL,2026-07-24T10:30:00,2026-07-24T10:30:00,-57.0,RELATED_PRIMARY_EXIT,close_sibling_legs_on_primary_exit,FILLED,FOLLOWER,EQ,-57.0,-57.0,13265.0,2026-07-24T10:30:00,FOLLOW_GROUP_REFERENCE_FUT_2:GROUP_MAE_RATCHET_MAE_2.34R_STOP_-1.50R_POSTURE_CAUTION,,,,13265.0,0.0,13208.0,2026-07-24T10:57:00+05:30,13208.0,1,False,de89da2b-1720-5888-a8ea-923a234caca7,,,35,TRADE_GENERATOR,MARUTI,1,AUCTION_ADAPTIVE_V2,2,PROTECT,True,SELL,DR1812
LOCAL_CONFIRMED,TREND_FAILURE,-2.3425025071134478,LOCAL_CONFIRMED,ORDERLY_UPTREND,ALIGNED,STRENGTHEN,CREATE:ACTIVE:AUCTION_CONFIRMED_SIGNAL_CREATED,False,ACTIVE,OPEN,CREATE_TRADE,13165.37670067665,13092.164399097801,OPPOSITE,2026-07-24T10:12:00,2026-07-24T10:12:00,FILLED,2026-07-24T10:12:00,MARUTI,13134.0,13183.0,50,VIRTUAL,2026-07-24T10:30:00,2026-07-24T10:30:00,-2450.0,WEAKENING_RISK_EXIT,exit_at_observed_price_when_new_mae_stop_is_already_breached,FILLED,REFERENCE,FUT,-49.0,-2450.0,13183.0,2026-07-24T10:30:00,GROUP_MAE_RATCHET_MAE_2.34R_STOP_-1.50R_POSTURE_CAUTION;EXIT_AT_OBSERVED_PRICE_NEW_STOP_ALREADY_BREACHED,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_TREND_FAILURE_OPPOSITE,13183.0,0.09561234722912032,13132.0,2026-07-24T10:57:00+05:30,13134.0,50,False,de89da2b-1720-5888-a8ea-923a234caca7,WEAKENING,OPEN,35,TRADE_GENERATOR,MARUTI26AUGFUT,2,AUCTION_ADAPTIVE_V2,2,PROTECT,True,SELL,DR1812
,,-2.098691021679191,LOCAL_CONFIRMED,ORDERLY_UPTREND,ALIGNED,STRENGTHEN,CREATE:ACTIVE:AUCTION_CONFIRMED_SIGNAL_CREATED,False,ACTIVE,OPEN,CREATE_TRADE,440.011649661675,476.61780045109975,,2026-07-24T10:12:00,2026-07-24T10:12:00,FILLED,2026-07-24T10:12:00,MARUTI,455.7,433.75,50,VIRTUAL,2026-07-24T10:30:00,2026-07-24T10:30:00,-1097.5,RELATED_PRIMARY_EXIT,close_sibling_legs_on_primary_exit,FILLED,FOLLOWER,PE,-21.95,-1097.5,433.75,2026-07-24T10:30:00,FOLLOW_GROUP_REFERENCE_FUT_2:GROUP_MAE_RATCHET_MAE_2.34R_STOP_-1.50R_POSTURE_CAUTION,,,,459.1,0.3250819805790091,430.0,2026-07-24T10:57:00+05:30,455.7,50,False,de89da2b-1720-5888-a8ea-923a234caca7,,,35,TRADE_GENERATOR,MARUTI26AUG13200PE,3,AUCTION_ADAPTIVE_V2,2,PROTECT,True,BUY,DR1812
,,0.0,LOCAL_CONFIRMED,ORDERLY_UPTREND,ALIGNED,STRENGTHEN,CREATE:ACTIVE:AUCTION_CONFIRMED_SIGNAL_CREATED,False,ACTIVE,OPEN,CREATE_TRADE,13214.576687478315,13310.282208347791,,2026-07-24T10:57:00,2026-07-24T10:57:00,FILLED,2026-07-24T10:57:00,MARUTI,13272.0,,0,VIRTUAL,,,,,,NONE,FOLLOWER,EQ,0.0,0.0,13272.0,2026-07-24T10:57:00,FOLLOW_GROUP_REFERENCE_FUT_5:CREATE,,,,13272.0,0.0,13272.0,2026-07-24T10:57:00+05:30,13272.0,1,False,0b348871-59f0-5a27-87ef-1104d6ac4e93,,,35,TRADE_GENERATOR,MARUTI,4,AUCTION_ADAPTIVE_V2,2,HOLD,False,BUY,DR1812
LOCAL_CONFIRMED,ORDERLY_UPTREND,0.0,LOCAL_CONFIRMED,ORDERLY_UPTREND,ALIGNED,STRENGTHEN,CREATE:ACTIVE:AUCTION_CONFIRMED_SIGNAL_CREATED,False,ACTIVE,OPEN,CREATE_TRADE,13169.576687478315,13265.282208347791,ALIGNED,2026-07-24T10:57:00,2026-07-24T10:57:00,FILLED,2026-07-24T10:57:00,MARUTI,13227.0,,0,VIRTUAL,,,,,,NONE,REFERENCE,FUT,0.0,0.0,13227.0,2026-07-24T10:57:00,HOLD_AUCTION_SIGNAL_STAGE_ACTIVE_POSTURE_STRENGTHEN,CREATE_TRADE,STRENGTHEN,AUCTION_CONFIRMED_SIGNAL_CREATED,13227.0,0.0,13227.0,2026-07-24T10:57:00+05:30,13227.0,50,False,0b348871-59f0-5a27-87ef-1104d6ac4e93,ACTIVE,OPEN,35,TRADE_GENERATOR,MARUTI26AUGFUT,5,AUCTION_ADAPTIVE_V2,2,HOLD,False,BUY,DR1812
,,0.0,LOCAL_CONFIRMED,ORDERLY_UPTREND,ALIGNED,STRENGTHEN,CREATE:ACTIVE:AUCTION_CONFIRMED_SIGNAL_CREATED,False,ACTIVE,OPEN,CREATE_TRADE,408.4662578043679,449.1411041738952,,2026-07-24T10:57:00,2026-07-24T10:57:00,FILLED,2026-07-24T10:57:00,MARUTI,430.0,,0,VIRTUAL,,,,,,NONE,FOLLOWER,CE,0.0,0.0,430.0,2026-07-24T10:57:00,FOLLOW_GROUP_REFERENCE_FUT_5:CREATE,,,,430.0,0.0,430.0,2026-07-24T10:57:00+05:30,430.0,50,False,0b348871-59f0-5a27-87ef-1104d6ac4e93,,,35,TRADE_GENERATOR,MARUTI26AUG13200CE,6,AUCTION_ADAPTIVE_V2,2,HOLD,False,BUY,DR1812
